id,usuario_id,restaurante_id,fecha,hora,invitados,estado,menu_id,pedido_id
19910,2438,6,2025-06-01,20:00:31,4,ACTIVE,62,12241
19911,5385,71,2025-06-01,19:54:49,1,CANCELLED,599,29720
19912,3119,6,2025-06-01,19:52:34,5,CANCELLED,60,20222
19913,4258,142,2025-06-01,19:55:30,5,ACTIVE,109,20225
19914,3094,1,2025-06-01,19:47:54,7,ACTIVE,542,2797
19915,5246,9,2025-06-01,19:58:21,8,CANCELLED,672,5293
19916,7905,40,2025-06-01,20:00:01,4,ACTIVE,507,1133
19917,1709,127,2025-06-01,20:00:29,5,CANCELLED,539,2388
19918,1249,123,2025-06-01,19:53:33,8,ACTIVE,312,13231
19919,804,53,2025-06-01,19:43:56,5,ACTIVE,613,13103
19920,6017,119,2025-06-01,20:00:15,3,ACTIVE,251,11164
19921,1185,104,2025-06-01,19:55:38,7,CANCELLED,309,28321
19922,1836,78,2025-06-01,19:58:29,2,CANCELLED,169,1351
19923,1442,167,2025-06-01,19:51:21,7,CANCELLED,534,6856
19924,1666,166,2025-06-01,19:49:41,3,CANCELLED,78,28718
19925,2947,48,2025-06-01,19:59:34,8,ACTIVE,74,10148
19926,527,170,2025-06-01,19:53:02,5,ACTIVE,127,28520
19927,4431,169,2025-06-01,19:50:12,4,CANCELLED,754,10023
19928,268,148,2025-06-01,19:45:01,8,ACTIVE,467,18395
19929,1729,43,2025-06-01,19:46:22,5,ACTIVE,283,4092
19930,1379,156,2025-06-01,19:51:54,4,CANCELLED,32,17048
19931,988,169,2025-06-01,19:51:26,6,CANCELLED,63,18568
19932,7194,10,2025-06-01,19:45:13,2,ACTIVE,178,23728
19933,1832,22,2025-06-01,19:50:24,1,ACTIVE,21,27561
19934,1675,145,2025-06-01,19:48:40,4,CANCELLED,173,18001
19935,7639,73,2025-06-01,19:55:38,7,ACTIVE,211,26346
19936,5716,182,2025-06-01,19:55:18,3,ACTIVE,126,6040
19937,2649,123,2025-06-01,19:43:36,6,CANCELLED,760,28284
19938,5311,188,2025-06-01,19:57:01,5,CANCELLED,684,11011
19939,309,197,2025-06-01,19:54:41,6,CANCELLED,61,8008
19940,7594,17,2025-06-01,19:54:51,6,ACTIVE,457,11470
19941,4829,170,2025-06-01,19:59:22,3,CANCELLED,552,15408
19942,55,107,2025-06-01,19:49:21,1,CANCELLED,756,9557
19943,1813,73,2025-06-01,19:52:42,6,ACTIVE,684,26772
19944,7282,176,2025-06-01,20:00:05,6,ACTIVE,159,13634
19945,1445,185,2025-06-01,19:56:51,1,CANCELLED,582,29475
19946,5687,22,2025-06-01,19:45:13,8,CANCELLED,727,14883
19947,5752,45,2025-06-01,19:56:44,2,CANCELLED,325,18491
19948,875,13,2025-06-01,19:46:25,6,ACTIVE,455,14950
19949,6905,35,2025-06-01,19:57:52,3,CANCELLED,154,2517
19950,7437,58,2025-06-01,19:59:56,4,CANCELLED,580,21325
19951,2445,167,2025-06-01,19:56:59,1,ACTIVE,634,21765
19952,2057,19,2025-06-01,20:00:30,3,ACTIVE,362,14823
19953,6969,13,2025-06-01,19:45:37,5,ACTIVE,473,26101
19954,596,198,2025-06-01,20:00:37,1,ACTIVE,245,4380
19955,7479,186,2025-06-01,19:55:10,2,ACTIVE,617,14044
19956,5698,42,2025-06-01,19:55:48,1,CANCELLED,492,11219
19957,3705,126,2025-06-01,19:46:26,6,CANCELLED,428,24737
19958,3689,45,2025-06-01,19:55:16,4,ACTIVE,694,10579
19959,4378,20,2025-06-01,19:52:28,8,ACTIVE,621,26162
19960,6811,140,2025-06-01,19:46:12,7,CANCELLED,316,19938
19961,2870,141,2025-06-01,19:55:57,1,CANCELLED,32,2661
19962,7772,10,2025-06-01,19:59:35,7,CANCELLED,417,24825
19963,2664,52,2025-06-01,19:59:38,4,CANCELLED,388,14408
19964,7,92,2025-06-01,19:56:05,5,ACTIVE,589,7240
19965,7325,64,2025-06-01,19:48:03,4,CANCELLED,44,25841
19966,6009,116,2025-06-01,19:52:13,1,ACTIVE,48,3486
19967,358,137,2025-06-01,19:57:28,7,CANCELLED,331,11483
19968,378,39,2025-06-01,20:00:03,2,CANCELLED,319,6703
19969,3675,39,2025-06-01,19:44:19,4,ACTIVE,305,9184
19970,797,44,2025-06-01,19:54:20,5,ACTIVE,717,5470
19971,2819,14,2025-06-01,19:44:13,3,ACTIVE,124,28381
19972,7922,137,2025-06-01,19:57:12,8,ACTIVE,274,24492
19973,4999,88,2025-06-01,19:50:04,5,CANCELLED,120,838
19974,4779,162,2025-06-01,19:56:48,6,ACTIVE,9,22404
19975,5331,55,2025-06-01,19:47:54,4,ACTIVE,618,23939
19976,6340,197,2025-06-01,19:46:33,1,CANCELLED,133,22056
19977,7846,149,2025-06-01,19:48:54,5,ACTIVE,68,23316
19978,1039,123,2025-06-01,19:59:38,8,ACTIVE,694,25536
19979,3869,154,2025-06-01,20:00:54,8,CANCELLED,746,6628
19980,5937,124,2025-06-01,19:53:29,7,ACTIVE,754,15664
19981,4620,16,2025-06-01,19:55:46,4,ACTIVE,22,14189
19982,1806,43,2025-06-01,19:57:23,5,ACTIVE,573,19542
19983,1069,114,2025-06-01,20:00:35,2,ACTIVE,94,16147
19984,7288,101,2025-06-01,19:54:58,2,ACTIVE,50,28506
19985,1274,106,2025-06-01,19:53:13,1,ACTIVE,679,788
19986,2747,172,2025-06-01,19:45:21,6,ACTIVE,420,5357
19987,6283,12,2025-06-01,19:45:24,4,ACTIVE,324,21589
19988,1138,14,2025-06-01,19:49:50,8,ACTIVE,531,19548
19989,5489,158,2025-06-01,19:52:00,4,CANCELLED,351,7879
19990,1385,52,2025-06-01,19:49:35,2,CANCELLED,764,13491
19991,7950,167,2025-06-01,19:55:58,4,CANCELLED,702,3008
19992,4268,184,2025-06-01,19:53:40,5,ACTIVE,442,10582
19993,364,3,2025-06-01,19:47:43,6,ACTIVE,55,3970
19994,4773,124,2025-06-01,19:59:11,8,CANCELLED,305,4516
19995,7152,86,2025-06-01,20:00:22,3,ACTIVE,16,15808
19996,4699,195,2025-06-01,19:54:16,8,ACTIVE,471,7062
19997,6211,75,2025-06-01,20:00:09,5,ACTIVE,283,21000
19998,6244,92,2025-06-01,19:58:05,3,CANCELLED,579,27832
19999,2141,170,2025-06-01,19:44:28,4,ACTIVE,176,2193
20000,7366,12,2025-06-01,19:55:44,5,ACTIVE,103,166
20001,4844,136,2025-06-01,19:52:09,4,ACTIVE,796,21065
20002,3648,18,2025-06-01,19:57:09,5,ACTIVE,386,20068
20003,1482,172,2025-06-01,19:52:02,3,CANCELLED,139,25314
20004,3743,98,2025-06-01,19:43:53,5,CANCELLED,289,20585
20005,4311,130,2025-06-01,19:50:59,3,ACTIVE,496,12508
20006,7861,160,2025-06-01,19:45:18,7,CANCELLED,356,5523
20007,2226,138,2025-06-01,19:47:19,3,CANCELLED,482,10027
20008,6814,190,2025-06-01,19:50:01,6,CANCELLED,680,28925
20009,4774,152,2025-06-01,19:58:39,5,ACTIVE,294,13376
20010,5675,62,2025-06-01,19:52:19,8,ACTIVE,101,27742
20011,1806,37,2025-06-01,19:49:35,4,CANCELLED,709,12172
20012,801,153,2025-06-01,19:51:26,4,ACTIVE,18,27559
20013,5304,170,2025-06-01,19:57:20,1,ACTIVE,561,304
20014,5792,3,2025-06-01,19:53:35,1,CANCELLED,508,20866
20015,1992,191,2025-06-01,19:59:11,5,CANCELLED,626,26630
20016,395,82,2025-06-01,19:44:36,1,CANCELLED,102,1168
20017,1369,87,2025-06-01,19:52:40,5,ACTIVE,471,22623
20018,5757,165,2025-06-01,19:48:15,5,ACTIVE,509,4780
20019,7980,115,2025-06-01,19:57:51,4,ACTIVE,412,25886
20020,3674,115,2025-06-01,19:54:09,7,ACTIVE,563,18180
20021,4705,185,2025-06-01,19:58:10,2,CANCELLED,506,27987
20022,1292,83,2025-06-01,20:00:43,6,CANCELLED,642,14182
20023,5360,175,2025-06-01,19:52:28,1,CANCELLED,437,17796
20024,3651,174,2025-06-01,19:49:48,5,CANCELLED,4,26151
20025,5495,80,2025-06-01,19:44:56,2,CANCELLED,45,6163
20026,1010,79,2025-06-01,19:44:43,7,ACTIVE,410,17179
20027,6561,63,2025-06-01,19:49:47,8,ACTIVE,145,15419
20028,1108,121,2025-06-01,19:44:06,8,ACTIVE,358,8422
20029,4051,86,2025-06-01,19:50:10,8,CANCELLED,156,24017
20030,1803,195,2025-06-01,19:50:29,4,CANCELLED,89,6525
20031,2190,63,2025-06-01,19:59:33,5,ACTIVE,733,6981
20032,4736,60,2025-06-01,19:58:46,5,CANCELLED,391,8036
20033,7122,145,2025-06-01,19:58:09,8,CANCELLED,172,7288
20034,1146,123,2025-06-01,20:00:59,1,CANCELLED,414,1671
20035,3235,76,2025-06-01,19:47:48,7,ACTIVE,561,11287
20036,3826,35,2025-06-01,19:53:08,2,ACTIVE,98,14819
20037,7853,140,2025-06-01,19:54:19,2,CANCELLED,419,16587
20038,1365,6,2025-06-01,19:50:45,1,CANCELLED,262,4155
20039,288,169,2025-06-01,19:45:34,2,ACTIVE,181,5665
20040,5782,104,2025-06-01,19:54:42,6,ACTIVE,667,26556
20041,3965,76,2025-06-01,20:01:10,3,CANCELLED,763,18084
20042,4919,24,2025-06-01,19:54:16,2,ACTIVE,605,28828
20043,857,1,2025-06-01,19:44:31,4,ACTIVE,93,1731
20044,6943,71,2025-06-01,19:54:01,6,CANCELLED,756,18104
20045,260,66,2025-06-01,19:44:14,6,ACTIVE,725,4494
20046,3003,170,2025-06-01,20:00:41,7,ACTIVE,18,15104
20047,5582,62,2025-06-01,19:47:25,2,CANCELLED,99,9958
20048,3244,186,2025-06-01,19:55:05,2,ACTIVE,122,2923
20049,3339,100,2025-06-01,19:53:15,8,ACTIVE,18,6106
20050,2405,33,2025-06-01,19:51:55,1,CANCELLED,736,13234
20051,3480,200,2025-06-01,19:43:32,5,CANCELLED,84,10621
20052,367,9,2025-06-01,19:45:37,7,CANCELLED,385,4210
20053,3039,74,2025-06-01,19:48:50,8,ACTIVE,63,963
20054,2457,101,2025-06-01,19:59:50,6,CANCELLED,455,27049
20055,2186,110,2025-06-01,19:51:47,4,CANCELLED,113,23530
20056,5330,142,2025-06-01,19:54:00,7,CANCELLED,493,28800
20057,1265,66,2025-06-01,19:49:54,3,ACTIVE,795,14464
20058,3744,14,2025-06-01,19:56:23,8,CANCELLED,294,15327
20059,316,195,2025-06-01,19:44:11,2,ACTIVE,204,28538
20060,3415,79,2025-06-01,19:43:47,1,ACTIVE,587,27340
20061,7420,50,2025-06-01,19:57:21,6,ACTIVE,559,5302
20062,3810,50,2025-06-01,19:44:21,2,ACTIVE,359,4638
20063,857,171,2025-06-01,19:54:36,5,ACTIVE,270,13947
20064,1748,8,2025-06-01,19:45:26,4,CANCELLED,153,20293
20065,2471,147,2025-06-01,19:43:41,3,CANCELLED,679,17761
20066,5491,80,2025-06-01,19:56:57,8,ACTIVE,84,1130
20067,3307,162,2025-06-01,19:55:05,4,ACTIVE,723,12826
20068,5054,136,2025-06-01,20:00:16,5,CANCELLED,313,4284
20069,2164,68,2025-06-01,19:45:42,7,CANCELLED,348,21615
20070,1363,154,2025-06-01,19:54:24,2,CANCELLED,230,23873
20071,6978,88,2025-06-01,19:50:13,2,ACTIVE,8,9265
20072,2272,192,2025-06-01,19:54:26,7,CANCELLED,152,28837
20073,1977,60,2025-06-01,19:55:33,6,CANCELLED,712,26901
20074,6412,26,2025-06-01,19:52:34,5,ACTIVE,650,22508
20075,6250,136,2025-06-01,19:45:58,4,CANCELLED,5,6383
20076,7547,81,2025-06-01,19:56:50,4,ACTIVE,558,1141
20077,654,78,2025-06-01,19:55:32,2,CANCELLED,129,5644
20078,5834,199,2025-06-01,19:46:02,3,CANCELLED,539,7812
20079,5800,67,2025-06-01,19:47:36,2,ACTIVE,69,17041
20080,3729,91,2025-06-01,19:43:30,7,ACTIVE,406,15541
20081,7823,129,2025-06-01,20:00:57,8,ACTIVE,299,27758
20082,2132,110,2025-06-01,19:57:29,8,CANCELLED,16,18286
20083,694,44,2025-06-01,19:53:47,6,ACTIVE,549,12525
20084,2986,113,2025-06-01,19:51:25,1,CANCELLED,100,597
20085,4460,131,2025-06-01,19:59:27,2,ACTIVE,49,25476
20086,7781,121,2025-06-01,19:44:07,1,CANCELLED,484,29708
20087,7533,31,2025-06-01,19:59:22,2,ACTIVE,365,11041
20088,234,44,2025-06-01,19:50:20,8,CANCELLED,618,17201
20089,5828,182,2025-06-01,19:54:49,1,CANCELLED,631,13311
20090,7375,39,2025-06-01,19:59:54,2,ACTIVE,339,10430
20091,6686,138,2025-06-01,19:53:19,2,CANCELLED,40,13680
20092,5189,83,2025-06-01,19:49:20,4,ACTIVE,593,15358
20093,7199,122,2025-06-01,19:43:57,4,CANCELLED,348,21437
20094,914,173,2025-06-01,19:49:31,7,ACTIVE,757,5270
20095,2848,14,2025-06-01,19:44:47,7,ACTIVE,78,29980
20096,2102,166,2025-06-01,19:54:19,8,ACTIVE,456,26811
20097,4729,85,2025-06-01,19:53:10,7,ACTIVE,201,26753
20098,68,142,2025-06-01,19:48:00,2,ACTIVE,62,1337
20099,5608,163,2025-06-01,19:45:02,4,CANCELLED,528,10638
20100,2209,89,2025-06-01,19:57:01,2,ACTIVE,696,13379
20101,4731,61,2025-06-01,19:54:42,1,CANCELLED,123,13669
20102,5125,58,2025-06-01,19:59:53,2,ACTIVE,447,26718
20103,6454,108,2025-06-01,19:44:03,8,CANCELLED,381,16745
20104,3874,198,2025-06-01,19:51:33,3,CANCELLED,539,20964
20105,1233,1,2025-06-01,19:55:58,2,CANCELLED,314,21035
20106,4944,33,2025-06-01,19:55:45,1,ACTIVE,693,28420
20107,7427,70,2025-06-01,19:58:12,5,ACTIVE,293,4413
20108,3651,122,2025-06-01,19:58:19,6,ACTIVE,268,7600
20109,6365,41,2025-06-01,19:46:02,5,CANCELLED,66,3753
20110,929,119,2025-06-01,19:53:05,3,CANCELLED,235,27301
20111,5226,57,2025-06-01,20:00:14,8,ACTIVE,756,23177
20112,5830,160,2025-06-01,19:45:36,1,CANCELLED,264,4940
20113,4818,38,2025-06-01,19:45:15,1,CANCELLED,537,21222
20114,6847,25,2025-06-01,19:49:36,7,CANCELLED,537,14984
20115,1478,14,2025-06-01,19:57:41,6,ACTIVE,541,997
20116,797,108,2025-06-01,20:00:26,7,CANCELLED,414,17419
20117,5269,89,2025-06-01,20:00:49,2,CANCELLED,82,24825
20118,4378,40,2025-06-01,19:54:39,7,CANCELLED,458,22115
20119,2794,164,2025-06-01,19:45:51,6,ACTIVE,175,9132
20120,774,129,2025-06-01,19:49:24,2,CANCELLED,425,7111
20121,4115,89,2025-06-01,19:58:08,5,CANCELLED,672,7683
20122,1891,165,2025-06-01,19:50:39,2,ACTIVE,215,9014
20123,1749,187,2025-06-01,19:59:12,8,ACTIVE,334,6094
20124,6816,144,2025-06-01,19:45:32,5,CANCELLED,259,9623
20125,1396,155,2025-06-01,19:50:03,5,CANCELLED,637,16975
20126,1238,21,2025-06-01,19:52:44,4,CANCELLED,323,2300
20127,1520,15,2025-06-01,19:48:22,5,CANCELLED,647,20265
20128,6088,79,2025-06-01,19:44:29,7,ACTIVE,333,19112
20129,1262,58,2025-06-01,19:43:27,4,CANCELLED,246,10527
20130,804,9,2025-06-01,19:54:36,5,CANCELLED,154,20382
20131,3860,23,2025-06-01,19:56:12,4,CANCELLED,102,2245
20132,5445,143,2025-06-01,19:45:52,8,ACTIVE,389,19699
20133,7837,1,2025-06-01,19:45:23,7,CANCELLED,186,26347
20134,6372,196,2025-06-01,19:59:11,7,ACTIVE,433,22181
20135,4863,149,2025-06-01,19:54:51,3,CANCELLED,61,2005
20136,4165,105,2025-06-01,19:52:18,6,CANCELLED,518,14653
20137,1656,183,2025-06-01,19:54:04,6,ACTIVE,319,10698
20138,6911,177,2025-06-01,19:53:08,7,ACTIVE,230,9229
20139,5840,140,2025-06-01,19:43:18,7,CANCELLED,258,6282
20140,5938,189,2025-06-01,19:44:19,3,CANCELLED,198,9841
20141,5162,29,2025-06-01,19:53:32,4,ACTIVE,92,1734
20142,7304,35,2025-06-01,19:45:36,2,CANCELLED,269,21988
20143,7823,5,2025-06-01,19:44:07,2,ACTIVE,568,2849
20144,3261,76,2025-06-01,19:50:43,2,CANCELLED,701,4964
20145,3875,86,2025-06-01,19:49:26,2,CANCELLED,434,12784
20146,1287,30,2025-06-01,19:51:40,5,CANCELLED,566,543
20147,7337,176,2025-06-01,19:44:33,6,ACTIVE,35,3848
20148,7,78,2025-06-01,19:43:54,3,ACTIVE,610,11526
20149,4210,108,2025-06-01,19:49:24,7,ACTIVE,247,26763
20150,3874,110,2025-06-01,19:58:17,3,ACTIVE,93,251
20151,3371,157,2025-06-01,19:56:11,8,CANCELLED,559,5251
20152,2303,61,2025-06-01,20:00:54,3,ACTIVE,148,23001
20153,419,199,2025-06-01,19:47:36,2,ACTIVE,401,22719
20154,6546,56,2025-06-01,20:00:53,3,CANCELLED,651,17428
20155,1360,85,2025-06-01,19:54:12,6,CANCELLED,569,4240
20156,2585,25,2025-06-01,19:44:18,7,ACTIVE,119,21475
20157,3103,171,2025-06-01,19:55:46,5,ACTIVE,706,28833
20158,7754,92,2025-06-01,19:44:20,2,CANCELLED,363,14672
20159,4530,177,2025-06-01,19:48:44,8,ACTIVE,583,9111
20160,6516,188,2025-06-01,19:49:02,2,CANCELLED,478,2563
20161,3253,23,2025-06-01,19:48:25,7,ACTIVE,646,25177
20162,3889,126,2025-06-01,19:46:30,5,CANCELLED,444,15756
20163,103,150,2025-06-01,19:52:41,6,ACTIVE,86,18377
20164,4241,71,2025-06-01,19:49:08,7,CANCELLED,754,11493
20165,432,175,2025-06-01,19:55:15,8,CANCELLED,76,21459
20166,7447,17,2025-06-01,19:45:54,3,CANCELLED,31,20495
20167,1891,190,2025-06-01,19:57:36,7,ACTIVE,458,12304
20168,5218,148,2025-06-01,19:44:29,8,CANCELLED,698,10457
20169,5201,54,2025-06-01,19:46:34,4,ACTIVE,614,6816
20170,7653,61,2025-06-01,19:54:52,5,CANCELLED,129,2058
20171,1486,23,2025-06-01,19:54:08,1,ACTIVE,436,2278
20172,4204,133,2025-06-01,19:53:38,1,CANCELLED,98,15524
20173,3882,73,2025-06-01,19:43:38,7,ACTIVE,543,4583
20174,3053,6,2025-06-01,19:50:29,1,CANCELLED,20,14851
20175,6238,103,2025-06-01,19:56:08,3,CANCELLED,285,18401
20176,3999,112,2025-06-01,19:57:54,3,ACTIVE,196,10530
20177,3341,113,2025-06-01,19:43:21,8,CANCELLED,244,18008
20178,2872,16,2025-06-01,19:54:21,7,ACTIVE,225,13417
20179,5728,69,2025-06-01,20:01:10,3,CANCELLED,148,29905
20180,3357,88,2025-06-01,19:58:37,2,CANCELLED,27,14452
20181,6548,133,2025-06-01,19:55:12,8,CANCELLED,788,24528
20182,4792,6,2025-06-01,19:48:13,5,ACTIVE,663,24215
20183,1403,74,2025-06-01,19:43:51,8,ACTIVE,602,3728
20184,112,190,2025-06-01,19:43:48,3,ACTIVE,523,23526
20185,587,30,2025-06-01,19:53:46,7,ACTIVE,663,16976
20186,300,192,2025-06-01,19:48:34,8,ACTIVE,409,28961
20187,2219,172,2025-06-01,19:52:04,6,ACTIVE,7,18007
20188,2436,150,2025-06-01,19:59:37,6,CANCELLED,664,6306
20189,4858,88,2025-06-01,20:00:44,4,CANCELLED,4,14462
20190,1637,190,2025-06-01,19:55:46,3,ACTIVE,317,2567
20191,768,112,2025-06-01,19:46:46,4,CANCELLED,709,22567
20192,5367,164,2025-06-01,19:48:46,8,ACTIVE,251,25125
20193,1915,19,2025-06-01,19:50:11,8,CANCELLED,325,4823
20194,3439,169,2025-06-01,19:45:58,3,CANCELLED,327,5630
20195,2021,126,2025-06-01,19:45:40,2,CANCELLED,140,21511
20196,6574,158,2025-06-01,19:56:31,4,CANCELLED,331,13717
20197,2006,60,2025-06-01,19:46:00,3,ACTIVE,113,23599
20198,4136,146,2025-06-01,19:52:55,4,ACTIVE,605,2265
20199,1472,166,2025-06-01,19:43:48,7,CANCELLED,674,5042
20200,3817,90,2025-06-01,19:55:39,7,ACTIVE,98,17335
20201,7894,190,2025-06-01,19:43:56,6,ACTIVE,275,29069
20202,3285,50,2025-06-01,19:46:11,4,CANCELLED,789,24879
20203,4823,192,2025-06-01,19:58:49,6,CANCELLED,321,1139
20204,6252,78,2025-06-01,19:50:25,4,CANCELLED,36,15130
20205,2494,103,2025-06-01,19:54:25,7,CANCELLED,55,27782
20206,7360,188,2025-06-01,19:50:10,4,CANCELLED,274,23014
20207,2961,55,2025-06-01,19:52:21,4,ACTIVE,199,15617
20208,2423,101,2025-06-01,19:44:50,5,ACTIVE,142,27892
20209,5160,197,2025-06-01,19:51:21,1,CANCELLED,796,17586
20210,5164,132,2025-06-01,19:48:01,1,CANCELLED,612,7882
20211,5774,76,2025-06-01,19:47:07,3,CANCELLED,610,23137
20212,6134,58,2025-06-01,19:58:12,8,CANCELLED,355,15640
20213,1367,45,2025-06-01,19:55:50,5,CANCELLED,481,28163
20214,2200,180,2025-06-01,19:45:24,1,ACTIVE,757,23531
20215,6180,57,2025-06-01,20:00:40,8,ACTIVE,129,22239
20216,4043,140,2025-06-01,19:50:28,8,CANCELLED,297,25108
20217,2251,108,2025-06-01,19:46:50,7,ACTIVE,18,25640
20218,218,123,2025-06-01,19:48:10,8,ACTIVE,36,25641
20219,195,138,2025-06-01,19:50:12,5,CANCELLED,721,8308
20220,6814,19,2025-06-01,19:55:42,6,ACTIVE,544,26006
20221,7062,98,2025-06-01,19:51:30,1,ACTIVE,47,13520
20222,3038,26,2025-06-01,19:46:12,5,CANCELLED,789,1163
20223,6043,22,2025-06-01,19:44:11,8,ACTIVE,352,27837
20224,7959,51,2025-06-01,19:54:07,4,CANCELLED,787,18659
20225,3324,82,2025-06-01,19:44:36,7,CANCELLED,771,27231
20226,6858,81,2025-06-01,19:59:53,3,ACTIVE,685,26581
20227,5319,160,2025-06-01,19:49:04,5,ACTIVE,20,29420
20228,4985,68,2025-06-01,19:58:50,5,ACTIVE,521,14793
20229,1847,48,2025-06-01,19:50:31,1,CANCELLED,616,21960
20230,384,2,2025-06-01,19:47:00,3,CANCELLED,337,359
20231,2103,17,2025-06-01,19:43:15,5,ACTIVE,264,19778
20232,702,148,2025-06-01,19:45:35,8,ACTIVE,755,3497
20233,5926,199,2025-06-01,19:46:12,3,CANCELLED,510,5844
20234,3125,63,2025-06-01,19:53:52,6,ACTIVE,297,5418
20235,7108,31,2025-06-01,19:55:52,3,ACTIVE,130,983
20236,2828,18,2025-06-01,19:45:28,3,ACTIVE,789,26510
20237,530,53,2025-06-01,19:53:24,8,ACTIVE,363,9828
20238,3044,94,2025-06-01,19:53:11,5,ACTIVE,530,17989
20239,7249,139,2025-06-01,19:51:34,6,ACTIVE,36,3125
20240,7617,1,2025-06-01,19:47:24,4,ACTIVE,62,20100
20241,1791,79,2025-06-01,19:57:37,6,ACTIVE,508,27376
20242,762,171,2025-06-01,19:52:40,8,CANCELLED,183,10292
20243,3755,28,2025-06-01,19:46:49,5,CANCELLED,796,27365
20244,2567,103,2025-06-01,19:53:59,8,ACTIVE,608,10574
20245,7979,84,2025-06-01,19:58:28,2,CANCELLED,73,13663
20246,6405,108,2025-06-01,19:48:13,2,CANCELLED,343,19095
20247,5187,75,2025-06-01,19:58:27,8,CANCELLED,748,21115
20248,2645,87,2025-06-01,19:51:17,5,CANCELLED,366,15184
20249,2591,164,2025-06-01,19:48:36,1,ACTIVE,601,7258
20250,1817,13,2025-06-01,19:59:58,2,ACTIVE,216,9185
20251,5156,155,2025-06-01,19:50:14,6,ACTIVE,371,11080
20252,6549,34,2025-06-01,19:51:26,7,CANCELLED,410,4230
20253,4722,70,2025-06-01,19:46:37,2,ACTIVE,655,127
20254,4232,188,2025-06-01,19:54:28,8,CANCELLED,436,3572
20255,4201,81,2025-06-01,19:47:17,7,ACTIVE,185,7658
20256,5737,197,2025-06-01,19:43:23,1,CANCELLED,50,2938
20257,6512,86,2025-06-01,19:48:21,1,CANCELLED,681,17185
20258,5794,39,2025-06-01,19:57:51,8,ACTIVE,74,21366
20259,824,115,2025-06-01,19:54:31,6,ACTIVE,194,13757
20260,3093,189,2025-06-01,19:44:01,1,CANCELLED,36,16114
20261,7407,151,2025-06-01,19:47:55,4,CANCELLED,614,9361
20262,5121,7,2025-06-01,19:55:52,5,ACTIVE,472,9496
20263,6954,122,2025-06-01,19:48:14,3,ACTIVE,721,13509
20264,2456,140,2025-06-01,19:43:20,4,CANCELLED,798,29861
20265,7070,4,2025-06-01,19:56:15,7,CANCELLED,724,24680
20266,2116,31,2025-06-01,19:53:47,5,CANCELLED,187,6628
20267,7961,168,2025-06-01,19:45:09,6,CANCELLED,728,4238
20268,953,172,2025-06-01,19:46:20,6,CANCELLED,337,29208
20269,7369,32,2025-06-01,19:44:25,5,ACTIVE,266,11859
20270,694,145,2025-06-01,19:57:04,6,CANCELLED,665,21903
20271,5443,9,2025-06-01,19:47:41,1,ACTIVE,324,27635
20272,4486,103,2025-06-01,19:51:51,8,CANCELLED,388,23468
20273,6992,33,2025-06-01,20:00:32,8,ACTIVE,482,18226
20274,5398,176,2025-06-01,19:44:04,3,CANCELLED,392,9549
20275,7385,73,2025-06-01,19:48:13,6,CANCELLED,662,28487
20276,3364,8,2025-06-01,19:57:16,6,CANCELLED,574,26650
20277,270,142,2025-06-01,19:58:24,6,ACTIVE,87,8005
20278,6881,160,2025-06-01,19:53:43,1,ACTIVE,142,21639
20279,7040,47,2025-06-01,19:59:41,8,ACTIVE,144,11976
20280,1339,139,2025-06-01,19:46:06,6,ACTIVE,134,28660
20281,2800,11,2025-06-01,20:01:02,1,ACTIVE,625,703
20282,6030,107,2025-06-01,19:52:56,3,CANCELLED,262,22026
20283,1614,146,2025-06-01,19:51:45,3,ACTIVE,83,27382
20284,2459,91,2025-06-01,19:54:31,2,CANCELLED,690,3792
20285,170,192,2025-06-01,19:50:08,4,ACTIVE,329,19790
20286,5565,61,2025-06-01,19:47:33,7,ACTIVE,256,18503
20287,579,107,2025-06-01,19:46:09,2,ACTIVE,276,5686
20288,3855,15,2025-06-01,19:46:43,5,ACTIVE,790,10487
20289,6799,144,2025-06-01,19:46:32,4,ACTIVE,625,6843
20290,3173,200,2025-06-01,19:58:52,1,CANCELLED,748,6183
20291,6888,188,2025-06-01,19:54:28,4,CANCELLED,651,9400
20292,1287,185,2025-06-01,19:49:27,8,CANCELLED,154,9209
20293,4186,196,2025-06-01,19:58:07,8,ACTIVE,151,25896
20294,6775,146,2025-06-01,19:53:32,4,CANCELLED,179,11307
20295,5345,66,2025-06-01,20:00:02,2,ACTIVE,72,1702
20296,562,167,2025-06-01,19:57:25,6,CANCELLED,42,27025
20297,5015,112,2025-06-01,19:56:39,8,ACTIVE,747,21029
20298,1208,147,2025-06-01,19:48:59,6,ACTIVE,746,13916
20299,3316,70,2025-06-01,20:00:03,6,CANCELLED,404,22427
20300,7118,164,2025-06-01,19:50:42,3,ACTIVE,83,11686
20301,6083,157,2025-06-01,19:54:24,1,ACTIVE,692,16265
20302,1953,157,2025-06-01,20:00:45,4,ACTIVE,722,28446
20303,292,6,2025-06-01,20:00:07,4,ACTIVE,34,22116
20304,4036,168,2025-06-01,19:57:29,1,CANCELLED,125,956
20305,5668,132,2025-06-01,19:43:43,6,CANCELLED,490,2405
20306,4531,197,2025-06-01,19:56:19,3,ACTIVE,150,28805
20307,3738,116,2025-06-01,19:43:23,7,CANCELLED,199,21770
20308,7213,198,2025-06-01,19:58:06,2,CANCELLED,460,14671
20309,6098,179,2025-06-01,19:53:49,4,CANCELLED,397,23528
